2.0999516454452304E-5	-7.670982419771908E-5	7.484063602964611E-5	5.570494894305248E-5	-9.271164374001111E-5	-9.336975794359762E-5	-7.383243622565078E-5	4.3670705716700634E-5	
-4.3074504713102584E-5	-9.58217265707198E-5	-5.620412188705216E-5	1.3952085968783868E-4	1.9939677818748547E-4	4.351741111037474E-6	-3.457924867686063E-5	1.748802868231366E-5	
-7.514757618040804E-5	-9.189624741691413E-5	-1.4255516996927544E-4	3.7273690264746146E-5	1.5011603378805476E-4	4.22155891118938E-5	1.2373661099876878E-5	-4.280608322147761E-5	
8.160063085045231E-5	1.109482329695806E-4	7.463814847437877E-5	-1.0224820924893295E-4	-1.321953128671276E-4	6.821537330237073E-5	1.6279600092208353E-4	1.0992407035676951E-4	
-2.8741066266703904E-5	9.729469567934218E-5	1.1540458082011278E-4	2.8484165259254408E-5	-5.9887434469204657E-5	2.4074253448287765E-5	5.703356314683297E-5	-6.604347115584682E-5	
-6.578707381229057E-5	-2.466215824092387E-4	-1.9655502957507812E-4	-4.5955789978743916E-5	-2.5827827644177742E-5	8.29159190528816E-5	1.7264934511545844E-5	-6.124354318489944E-5	
-1.971875112394394E-6	-2.8521363653496247E-4	-2.616948698249892E-4	-9.067698890136864E-5	3.8399788592034185E-6	1.8439120824283444E-4	1.2369154118504677E-4	5.536419230036353E-5	
-5.7600053430112945E-5	-1.2502993645987554E-4	-3.588381995675391E-5	3.9468955105523014E-5	-4.001670323813766E-5	1.8282593931284054E-6	-2.6215357550662935E-5	-7.598321221444367E-5	

